PRAP1,liver cancer,16,20154,20170,0
NDUFB1,liver cancer,6,20154,20160,0
PRODH2,liver cancer,24,20154,20178,1
APRT,liver cancer,803,20154,20957,2
RPL13AP25,liver cancer,0,20154,20154,0
NR2F6,liver cancer,56,20154,20210,1
PROC,liver cancer,11073,20154,31219,8
hsa-mir-10b,liver cancer,19,20154,20173,0
ZNF444,liver cancer,8,20154,20162,0
NDUFB2,liver cancer,4,20154,20158,0
C6,liver cancer,26591,20154,46737,8
REEP6,liver cancer,13,20154,20167,0
SCP2,liver cancer,432,20154,20586,2
SDF2L1,liver cancer,18,20154,20172,0
DHODH,liver cancer,292,20154,20446,2
DHTKD1,liver cancer,28,20154,20182,0
hsa-mir-101-2,liver cancer,2,20154,20156,0
SLC6A12,liver cancer,55,20154,20209,0
LINC01485,liver cancer,1,20154,20155,0
BCKDHB,liver cancer,65,20154,20219,0
UGT2B7,liver cancer,853,20154,21000,7
CPED1,liver cancer,14,20154,20168,0
RARRES2,liver cancer,94,20154,20248,1
SLC27A5,liver cancer,33,20154,20187,1
TST,liver cancer,5482,20154,25635,1
EXOSC4,liver cancer,15,20154,20168,1
hsa-mir-532,liver cancer,6,20154,20160,0
TMEM176A,liver cancer,19,20154,20172,1
FGA,liver cancer,1263,20154,21416,1
COL18A1,liver cancer,148,20154,20302,3
ZNF593,liver cancer,3,20154,20157,0
ADRA1A,liver cancer,383,20154,20536,1
SUCLG2,liver cancer,24,20154,20178,0
AGMO,liver cancer,28,20154,20182,0
hsa-mir-146b,liver cancer,38,20154,20192,0
RALY-AS1,liver cancer,0,20154,20154,0
SEC14L2,liver cancer,59,20154,20212,1
MACROD1,liver cancer,50,20154,20204,0
FAH,liver cancer,579,20154,20727,6
UQCRC1,liver cancer,65,20154,20218,1
UQCRB,liver cancer,38,20154,20191,1
EDF1,liver cancer,45,20154,20199,0
hsa-mir-5588,liver cancer,0,20154,20154,0
RORC,liver cancer,941,20154,21094,1
CFB,liver cancer,902,20154,21056,1
hsa-let-7a-3,liver cancer,2,20154,20156,0
ADRB2,liver cancer,811,20154,20963,2
MPND,liver cancer,11,20154,20165,0
SMDT1,liver cancer,19,20154,20173,0
TMEM56,liver cancer,5,20154,20159,1
SLC25A10,liver cancer,22,20154,20175,1
ACACB,liver cancer,169,20154,20321,2
C1R,liver cancer,1001,20154,21155,1
SLC6A13,liver cancer,83,20154,20237,0
HIBADH,liver cancer,22,20154,20176,0
TMEM219,liver cancer,5,20154,20159,0
RNF152,liver cancer,12,20154,20166,0
CD302,liver cancer,15,20154,20169,0
LARP1B,liver cancer,4,20154,20158,0
LRRC3,liver cancer,2,20154,20156,0
EDEM1,liver cancer,126,20154,20280,1
RBP4,liver cancer,1131,20154,21283,2
GOT2,liver cancer,118,20154,20272,0
EPHX1,liver cancer,406,20154,20560,2
ENY2,liver cancer,33,20154,20187,0
hsa-mir-29c,liver cancer,37,20154,20191,1
CSNK2B,liver cancer,35,20154,20188,1
RPL36,liver cancer,45,20154,20199,0
ALDH5A1,liver cancer,171,20154,20325,1
SERPINA4,liver cancer,21,20154,20174,1
DHRS12,liver cancer,8,20154,20162,0
COX14,liver cancer,24,20154,20178,0
hsa-mir-455,liver cancer,16,20154,20170,1
LINC01348,liver cancer,0,20154,20154,0
NAT2,liver cancer,1851,20154,22000,5
PPP1R14B,liver cancer,10,20154,20164,0
RPL7P9,liver cancer,1,20154,20155,0
PCBD1,liver cancer,22,20154,20176,0
NDUFA1,liver cancer,53,20154,20207,1
MTHFD1,liver cancer,228,20154,20380,2
MRPS34,liver cancer,5,20154,20159,0
MYO1B,liver cancer,59,20154,20213,0
ECHDC3,liver cancer,12,20154,20166,0
ACSL1,liver cancer,274,20154,20426,2
ZNF524,liver cancer,0,20154,20154,0
RFNG,liver cancer,36,20154,20190,0
SLC9B2,liver cancer,9,20154,20163,0
CCDC12,liver cancer,6,20154,20159,1
HSPE1,liver cancer,27,20154,20181,0
PCYOX1,liver cancer,10,20154,20164,0
CA5A,liver cancer,5,20154,20159,0
ALDH7A1,liver cancer,183,20154,20336,1
PCYT2,liver cancer,31,20154,20185,1
ECHDC2,liver cancer,8,20154,20162,0
RPL37,liver cancer,35,20154,20189,1
ADH1A,liver cancer,64,20154,20217,1
FTCD,liver cancer,211,20154,20364,1
DNAJC25,liver cancer,3,20154,20157,1
LGR4,liver cancer,211,20154,20365,1
BX842568.1,liver cancer,0,20154,20154,0
EHHADH,liver cancer,127,20154,20279,2
GUK1,liver cancer,25,20154,20179,0
MRPL12,liver cancer,24,20154,20178,0
COX6B1,liver cancer,23,20154,20177,0
ABHD2,liver cancer,29,20154,20183,0
DMGDH,liver cancer,50,20154,20203,1
SLC25A13,liver cancer,192,20154,20346,0
ZNF511,liver cancer,3,20154,20157,0
LECT2,liver cancer,165,20154,20318,1
VTN,liver cancer,134,20154,20287,1
ASPG,liver cancer,22,20154,20176,1
SLC35A3,liver cancer,34,20154,20188,0
RPL13,liver cancer,75,20154,20228,1
AFM,liver cancer,22929,20154,43061,22
MRPL52,liver cancer,4,20154,20158,0
APOB,liver cancer,8627,20154,28771,10
RBP5,liver cancer,13,20154,20167,0
F2,liver cancer,31179,20154,51314,19
SERPINF1,liver cancer,124,20154,20278,0
MSRA,liver cancer,820,20154,20974,1
GOLT1A,liver cancer,5,20154,20159,0
PIK3R1,liver cancer,545,20154,20698,1
SLC13A5,liver cancer,63,20154,20216,1
MST1,liver cancer,790,20154,20930,14
RABEPK,liver cancer,2,20154,20156,0
hsa-mir-143,liver cancer,40,20154,20194,0
GCDH,liver cancer,170,20154,20324,0
RPL34,liver cancer,28,20154,20182,0
C19orf70,liver cancer,4,20154,20158,0
C1RL,liver cancer,13,20154,20166,1
CCS,liver cancer,5976,20154,26118,12
hsa-mir-101-1,liver cancer,0,20154,20154,0
NR1I2,liver cancer,337,20154,20489,2
C3,liver cancer,55578,20154,75701,31
HINT2,liver cancer,32,20154,20186,2
PLCXD2,liver cancer,1,20154,20155,0
LONP2,liver cancer,7,20154,20161,0
PON1,liver cancer,3034,20154,23188,6
TTC36,liver cancer,6,20154,20160,0
CHMP2A,liver cancer,42,20154,20196,0
DECR1,liver cancer,27,20154,20181,1
CYP4F11,liver cancer,33,20154,20187,1
APOPT1,liver cancer,18,20154,20172,1
HAGH,liver cancer,18,20154,20172,0
DAO,liver cancer,1603,20154,21757,3
ALDOB,liver cancer,87,20154,20240,1
COA4,liver cancer,7,20154,20161,0
SLC25A47,liver cancer,3,20154,20157,1
TF,liver cancer,21746,20154,41872,28
ACSM5,liver cancer,6,20154,20160,0
PELI1,liver cancer,91,20154,20245,0
MRPS26,liver cancer,1,20154,20155,0
SARDH,liver cancer,46,20154,20199,1
COX7B,liver cancer,33,20154,20187,0
NDUFA13,liver cancer,20,20154,20174,1
AQP9,liver cancer,488,20154,20638,4
TMEM176B,liver cancer,20,20154,20173,1
SETD7,liver cancer,179,20154,20333,0
ETNPPL,liver cancer,3,20154,20157,0
NNMT,liver cancer,245,20154,20397,2
hsa-mir-6815,liver cancer,0,20154,20154,0
ABCG8,liver cancer,625,20154,20778,1
RPL21P28,liver cancer,0,20154,20154,0
LHPP,liver cancer,35,20154,20189,0
BOK,liver cancer,263,20154,20415,2
UQCR10,liver cancer,10,20154,20164,0
ADHFE1,liver cancer,27,20154,20181,0
PAH,liver cancer,22299,20154,42437,16
C19orf73,liver cancer,0,20154,20154,0
EIF4EBP3,liver cancer,23,20154,20177,1
hsa-mir-194-2,liver cancer,0,20154,20154,0
SEC61B,liver cancer,39,20154,20193,0
ALDH1L1,liver cancer,120,20154,20273,1
DHRS4L2,liver cancer,8,20154,20162,0
SLCO2B1,liver cancer,246,20154,20399,1
PSENEN,liver cancer,125,20154,20279,0
PCK1,liver cancer,461,20154,20612,3
SOWAHB,liver cancer,1,20154,20155,1
SNHG9,liver cancer,6,20154,20160,0
QDPR,liver cancer,58,20154,20212,0
MGMT,liver cancer,4164,20154,24317,1
hsa-mir-210,liver cancer,61,20154,20215,2
C5,liver cancer,22010,20154,42161,3
IL4R,liver cancer,1087,20154,21241,6
TCEA3,liver cancer,10,20154,20164,0
APOH,liver cancer,168,20154,20321,1
APOC3,liver cancer,524,20154,20677,1
ACAA1,liver cancer,44,20154,20197,1
POLR2I,liver cancer,3,20154,20157,0
hsa-mir-22,liver cancer,34,20154,20188,0
PDLIM5,liver cancer,82,20154,20236,0
GLYCTK,liver cancer,9,20154,20163,0
SERPINA5,liver cancer,50,20154,20204,2
hsa-mir-126,liver cancer,37,20154,20191,0
SWI5,liver cancer,162,20154,20316,0
GCH1,liver cancer,423,20154,20577,0
ANAPC11,liver cancer,24,20154,20176,2
hsa-let-7f-1,liver cancer,5,20154,20159,0
RPLP2,liver cancer,33,20154,20187,0
COX17,liver cancer,150,20154,20304,0
hsa-mir-483,liver cancer,26,20154,20179,1
CFI,liver cancer,3085,20154,23238,1
FUOM,liver cancer,1,20154,20155,0
APOA2,liver cancer,243,20154,20395,2
hsa-let-7c,liver cancer,39,20154,20193,1
INSIG1,liver cancer,316,20154,20470,3
ZRANB1,liver cancer,11,20154,20165,0
DUSP16,liver cancer,77,20154,20230,1
hsa-mir-17,liver cancer,51,20154,20205,2
TIGD2,liver cancer,0,20154,20154,0
UGT2B10,liver cancer,74,20154,20227,1
F10,liver cancer,3236,20154,23388,2
SLC2A10,liver cancer,79,20154,20233,0
TXNRD2,liver cancer,163,20154,20317,1
HSCB,liver cancer,76,20154,20230,0
NDUFA7,liver cancer,8,20154,20162,0
CEBPB,liver cancer,666,20154,20819,1
NDUFS6,liver cancer,19,20154,20173,0
SELENBP1,liver cancer,108,20154,20262,3
SLC25A1,liver cancer,54,20154,20207,1
CGNL1,liver cancer,19,20154,20172,1
CPT2,liver cancer,323,20154,20476,1
PQLC1,liver cancer,2,20154,20156,0
TMEM256,liver cancer,2,20154,20156,0
RHOD,liver cancer,683,20154,20837,0
CFHR4,liver cancer,45,20154,20199,0
GSTO1,liver cancer,247,20154,20401,7
MZT2B,liver cancer,0,20154,20154,0
RPS17,liver cancer,66,20154,20220,1
YTHDF3-AS1,liver cancer,0,20154,20154,0
C8orf82,liver cancer,0,20154,20154,0
HIST2H2AC,liver cancer,4,20154,20158,0
ADH1B,liver cancer,567,20154,20719,2
TTPA,liver cancer,99,20154,20253,0
ALDH4A1,liver cancer,53,20154,20207,2
GAMT,liver cancer,247,20154,20401,0
MARC2,liver cancer,20,20154,20174,0
SERF2,liver cancer,5,20154,20159,0
HPX,liver cancer,459,20154,20613,5
SLC1A1,liver cancer,515,20154,20669,1
RDH5,liver cancer,102,20154,20256,0
RMDN2,liver cancer,2,20154,20156,0
GOT1,liver cancer,188,20154,20340,2
COX7C,liver cancer,33,20154,20187,0
DGCR6L,liver cancer,4,20154,20158,0
NDUFAF4,liver cancer,11,20154,20165,0
DNAJC30,liver cancer,1,20154,20155,0
ABCA8,liver cancer,39,20154,20193,1
MCEE,liver cancer,36,20154,20190,0
OAF,liver cancer,196,20154,20350,0
SMOC1,liver cancer,55,20154,20209,0
MRPL57,liver cancer,0,20154,20154,0
CHST13,liver cancer,14,20154,20168,0
RMND5A,liver cancer,11,20154,20164,1
NDUFA3,liver cancer,9,20154,20163,0
IFT43,liver cancer,22,20154,20176,0
GBP7,liver cancer,6,20154,20160,0
BX842568.2,liver cancer,0,20154,20154,0
SERPIND1,liver cancer,42,20154,20196,0
ACMSD,liver cancer,68,20154,20222,1
GSTA1,liver cancer,598,20154,20749,3
FABP1,liver cancer,701,20154,20855,14
hsa-mir-25,liver cancer,19,20154,20173,0
PSMB6,liver cancer,48,20154,20201,1
APOM,liver cancer,292,20154,20444,2
CHCHD1,liver cancer,4,20154,20158,0
ACAT1,liver cancer,465,20154,20619,1
IL32,liver cancer,448,20154,20601,1
CUTA,liver cancer,71,20154,20225,0
AMBP,liver cancer,213,20154,20365,2
CDC14B,liver cancer,69,20154,20223,0
MRPL14,liver cancer,5,20154,20159,0
UCHL3,liver cancer,127,20154,20281,0
RPP25L,liver cancer,0,20154,20154,0
FTL,liver cancer,412,20154,20563,3
HPD,liver cancer,2154,20154,22304,4
NDUFV2,liver cancer,85,20154,20239,0
SDS,liver cancer,75451,20154,95574,31
MFSD3,liver cancer,3,20154,20157,0
NDUFA2,liver cancer,22,20154,20176,0
INHBC,liver cancer,40,20154,20194,0
hsa-mir-194-1,liver cancer,1,20154,20155,0
GJB1,liver cancer,291,20154,20445,0
TMA7,liver cancer,6,20154,20160,0
TEX264,liver cancer,7,20154,20161,0
APOC1,liver cancer,220,20154,20374,2
OGDHL,liver cancer,24,20154,20176,2
UPB1,liver cancer,34,20154,20188,2
EBPL,liver cancer,2,20154,20156,0
PHPT1,liver cancer,49,20154,20203,1
UROC1,liver cancer,3,20154,20157,0
CNPY2,liver cancer,28,20154,20182,1
CYP39A1,liver cancer,30,20154,20184,1
RPS24,liver cancer,76,20154,20229,1
AR,liver cancer,51366,20154,71484,36
MLYCD,liver cancer,24,20154,20178,0
hsa-mir-23b,liver cancer,14,20154,20168,0
MT-ND2,liver cancer,48,20154,20202,0
SOD1,liver cancer,8238,20154,28388,4
ETFB,liver cancer,69,20154,20223,0
AMT,liver cancer,2171,20154,22325,2
GPD1,liver cancer,343,20154,20497,0
RPL27,liver cancer,37,20154,20191,1
TAPT1,liver cancer,10,20154,20164,0
LINC00261,liver cancer,42,20154,20196,2
NENF,liver cancer,19,20154,20172,1
HSD17B10,liver cancer,139,20154,20293,1
SAC3D1,liver cancer,6,20154,20160,0
PSMA2,liver cancer,29,20154,20183,1
EMC9,liver cancer,1,20154,20155,0
PIK3R4,liver cancer,49,20154,20203,0
RPL37A,liver cancer,43,20154,20197,1
METTL7A,liver cancer,8,20154,20162,0
PGLYRP2,liver cancer,38,20154,20192,1
ALB,liver cancer,4877,20154,24970,61
C4BPB,liver cancer,32,20154,20186,0
USP38,liver cancer,12,20154,20166,0
FRRS1,liver cancer,3,20154,20157,0
MT-ATP6,liver cancer,231,20154,20385,0
FMO4,liver cancer,48,20154,20202,0
RBKS,liver cancer,3,20154,20157,0
ACSM2B,liver cancer,7,20154,20161,0
MPDU1,liver cancer,18,20154,20172,0
RTP3,liver cancer,8,20154,20162,0
RNASEH2C,liver cancer,28,20154,20182,0
LDHD,liver cancer,71,20154,20225,0
CYP27A1,liver cancer,802,20154,20955,1
COX5B,liver cancer,108,20154,20262,2
APCS,liver cancer,6575,20154,26721,8
SURF1,liver cancer,193,20154,20347,0
ZFAND2B,liver cancer,7,20154,20161,0
TXN2,liver cancer,120,20154,20274,1
SORD,liver cancer,65,20154,20218,1
FGB,liver cancer,360,20154,20514,0
ALKBH7,liver cancer,11,20154,20164,1
STEAP3,liver cancer,47,20154,20201,0
KLHL15,liver cancer,7,20154,20161,0
DBT,liver cancer,2541,20154,22694,1
IFITM2,liver cancer,89,20154,20243,0
CLTB,liver cancer,55,20154,20209,0
ENTPD5,liver cancer,48,20154,20200,2
RORA,liver cancer,521,20154,20673,2
EBP,liver cancer,8098,20154,28230,22
ETFDH,liver cancer,115,20154,20269,0
RAMP1,liver cancer,427,20154,20581,0
BLOC1S1,liver cancer,53,20154,20207,0
SEPHS2,liver cancer,22,20154,20176,0
MAT1A,liver cancer,198,20154,20320,32
FAU,liver cancer,333,20154,20487,2
ALDH2,liver cancer,2057,20154,22195,16
ACBD4,liver cancer,6,20154,20160,0
SORL1,liver cancer,352,20154,20506,1
SRD5A1,liver cancer,221,20154,20375,1
PPP1R14BP3,liver cancer,0,20154,20154,0
UQCC3,liver cancer,7,20154,20161,0
RPL24,liver cancer,31,20154,20184,1
MRPL2,liver cancer,1,20154,20155,0
BAAT,liver cancer,63,20154,20217,2
hsa-mir-199b,liver cancer,8,20154,20161,1
CHCHD10,liver cancer,93,20154,20247,0
SFXN1,liver cancer,21,20154,20175,0
hsa-mir-140,liver cancer,37,20154,20191,1
SLC46A3,liver cancer,7,20154,20160,1
PCSK6,liver cancer,188,20154,20342,1
MASP2,liver cancer,490,20154,20642,2
hsa-let-7e,liver cancer,15,20154,20169,1
MSRB2,liver cancer,76,20154,20230,0
ABCA6,liver cancer,25,20154,20179,0
hsa-mir-142,liver cancer,40,20154,20194,1
RPL8,liver cancer,69,20154,20223,0
DHRS3,liver cancer,50,20154,20204,1
SLC25A15,liver cancer,46,20154,20199,1
GADD45GIP1,liver cancer,28,20154,20182,0
MGST2,liver cancer,53,20154,20207,0
PRADC1,liver cancer,4,20154,20158,0
ADH4,liver cancer,185,20154,20338,1
COQ4,liver cancer,51,20154,20205,0
STARD10,liver cancer,17,20154,20171,0
hsa-mir-23a,liver cancer,30,20154,20183,1
TFR2,liver cancer,450,20154,20600,4
MRPS15,liver cancer,2,20154,20156,0
CHCHD5,liver cancer,8,20154,20162,0
BLVRB,liver cancer,26,20154,20179,1
NDUFB10,liver cancer,16,20154,20170,0
MOGAT2,liver cancer,19,20154,20173,0
RGN,liver cancer,534,20154,20684,4
RPS9,liver cancer,90,20154,20244,0
ABCC9,liver cancer,333,20154,20487,1
THNSL1,liver cancer,0,20154,20154,0
hsa-mir-30e,liver cancer,18,20154,20172,0
TM7SF2,liver cancer,26,20154,20180,0
MT-CO1,liver cancer,90,20154,20244,0
FGL1,liver cancer,52,20154,20206,4
NR1I3,liver cancer,233,20154,20384,3
hsa-mir-24-1,liver cancer,3,20154,20157,0
PPP1R16A,liver cancer,8,20154,20162,0
APOA5,liver cancer,758,20154,20912,0
SLC6A1,liver cancer,383,20154,20537,0
UQCR11,liver cancer,5,20154,20159,0
FNDC3A,liver cancer,13,20154,20167,0
HSD17B8,liver cancer,17,20154,20171,1
NDUFB11,liver cancer,26,20154,20180,1
hsa-mir-1307,liver cancer,8,20154,20162,0
hsa-mir-192,liver cancer,31,20154,20185,1
hsa-mir-100,liver cancer,23,20154,20176,1
hsa-mir-379,liver cancer,3,20154,20157,0
CPS1,liver cancer,353,20154,20502,5
NDUFS7,liver cancer,37,20154,20191,0
A1CF,liver cancer,53,20154,20207,1
NRIP1,liver cancer,215,20154,20369,3
TM4SF5,liver cancer,58,20154,20209,3
IVD,liver cancer,2694,20154,22848,3
MANF,liver cancer,195,20154,20348,1
CYP4A22,liver cancer,21,20154,20175,1
FBP1,liver cancer,387,20154,20531,10
THPO,liver cancer,148,20154,20302,1
DCAF11,liver cancer,6,20154,20160,0
MRPL55,liver cancer,3,20154,20157,0
PBLD,liver cancer,21,20154,20175,0
HYAL1,liver cancer,253,20154,20407,2
MCC,liver cancer,5853,20154,26004,3
TMEM208,liver cancer,4,20154,20158,0
NAT1,liver cancer,808,20154,20959,3
TTR,liver cancer,4000,20154,24139,15
GPX4,liver cancer,793,20154,20944,3
COBLL1,liver cancer,29,20154,20183,0
MTHFS,liver cancer,41,20154,20195,9
CYP2A6,liver cancer,1746,20154,21892,8
PDE3B,liver cancer,271,20154,20425,1
SIL1,liver cancer,131,20154,20285,0
RPS19BP1,liver cancer,11,20154,20165,0
MT-CO3,liver cancer,37,20154,20191,0
FAM149A,liver cancer,1,20154,20155,0
HGFAC,liver cancer,14,20154,20167,1
PXMP2,liver cancer,35,20154,20189,0
PANK1,liver cancer,24,20154,20178,1
HP,liver cancer,22133,20154,42267,20
NDUFB8,liver cancer,51,20154,20205,1
IL27,liver cancer,1466,20154,21619,1
TGFBR3L,liver cancer,1,20154,20155,0
NAA38,liver cancer,11,20154,20165,0
SPRYD4,liver cancer,2,20154,20156,1
GYS2,liver cancer,59,20154,20213,1
KLKB1,liver cancer,69,20154,20223,0
RPL18,liver cancer,39,20154,20193,0
HIBCH,liver cancer,35,20154,20189,0
PTOV1,liver cancer,39,20154,20193,3
RPS29,liver cancer,33,20154,20187,0
FAM173A,liver cancer,3,20154,20157,0
PEBP1,liver cancer,387,20154,20536,5
ASGR2,liver cancer,9,20154,20163,0
PC,liver cancer,67936,20154,88014,76
RPS15,liver cancer,107,20154,20260,1
EPAS1,liver cancer,379,20154,20532,1
ENPEP,liver cancer,38,20154,20192,1
GHR,liver cancer,2287,20154,22440,1
SNRK,liver cancer,93,20154,20247,1
hsa-mir-199a-2,liver cancer,0,20154,20154,0
PET100,liver cancer,21,20154,20175,0
SLC27A2,liver cancer,42,20154,20196,0
PCK2,liver cancer,182,20154,20335,1
RPL13AP20,liver cancer,0,20154,20154,0
MT-ND5,liver cancer,71,20154,20225,0
SERPINF2,liver cancer,40,20154,20194,0
RPS14,liver cancer,223,20154,20377,1
RPL36AL,liver cancer,6,20154,20160,0
ASPDH,liver cancer,9,20154,20163,0
hsa-mir-139,liver cancer,31,20154,20185,3
ITIH4,liver cancer,161,20154,20312,3
NTHL1,liver cancer,124,20154,20277,1
AIG1,liver cancer,34,20154,20188,0
PLGLB1,liver cancer,7,20154,20161,0
HADH,liver cancer,184,20154,20337,1
POLR2L,liver cancer,5,20154,20159,0
MT-ND4,liver cancer,63,20154,20217,0
MRPS28,liver cancer,8,20154,20162,0
hsa-mir-675,liver cancer,6,20154,20160,0
WDR83OS,liver cancer,3,20154,20157,0
MSRB1,liver cancer,72,20154,20226,0
ATP11C,liver cancer,34,20154,20188,0
PRG4,liver cancer,276,20154,20430,0
LBP,liver cancer,7855,20154,28005,4
MYL6B,liver cancer,5,20154,20159,0
ECH1,liver cancer,52,20154,20206,1
SULT1A2,liver cancer,95,20154,20249,3
CPEB4,liver cancer,80,20154,20232,2
CISD3,liver cancer,11,20154,20165,0
PGM1,liver cancer,984,20154,21137,1
AOX1,liver cancer,678,20154,20832,2
NSMCE1,liver cancer,1,20154,20155,0
MRPL41,liver cancer,8,20154,20162,0
UBL5,liver cancer,47,20154,20201,0
SLC9A3R2,liver cancer,22,20154,20176,0
LIMS2,liver cancer,25,20154,20178,1
SDHB,liver cancer,1179,20154,21333,7
PSMB3,liver cancer,18,20154,20172,0
PINK1,liver cancer,2065,20154,22215,4
MRPL54,liver cancer,0,20154,20154,0
MIA3,liver cancer,31,20154,20185,0
hsa-mir-30a,liver cancer,44,20154,20198,0
CRAT,liver cancer,118,20154,20272,0
ABHD14B,liver cancer,4,20154,20158,0
COX8A,liver cancer,11,20154,20165,0
USE1,liver cancer,44,20154,20197,1
PEX11G,liver cancer,6,20154,20160,0
HLF,liver cancer,890,20154,21026,18
HSD17B4,liver cancer,188,20154,20338,4
KLF15,liver cancer,241,20154,20395,0
HSD3B7,liver cancer,27,20154,20181,0
PIPOX,liver cancer,46,20154,20200,1
ABAT,liver cancer,94,20154,20248,0
MRPL23,liver cancer,21,20154,20175,0
KDM7A,liver cancer,32,20154,20186,0
CYP2C8,liver cancer,1357,20154,21510,1
RPL35,liver cancer,23,20154,20177,0
BDH1,liver cancer,63,20154,20217,0
LAMTOR2,liver cancer,61,20154,20215,0
ALDH9A1,liver cancer,23,20154,20177,2
MBL2,liver cancer,851,20154,21002,3
OCEL1,liver cancer,3,20154,20157,0
MT-ATP8,liver cancer,42,20154,20196,0
KHK,liver cancer,87,20154,20241,0
APOF,liver cancer,41,20154,20194,1
DKFZp779M0652,liver cancer,0,20154,20154,0
COMMD1,liver cancer,155,20154,20309,0
SLC25A20,liver cancer,54,20154,20208,0
PLA2G12B,liver cancer,10,20154,20164,0
RPL32,liver cancer,325,20154,20479,0
XDH,liver cancer,666,20154,20819,1
FGGY,liver cancer,15,20154,20169,0
hsa-mir-26a-1,liver cancer,2,20154,20156,0
F11,liver cancer,1013,20154,21166,1
DHRS4,liver cancer,24,20154,20178,0
hsa-let-7f-2,liver cancer,4,20154,20158,0
RNASE4,liver cancer,27,20154,20181,0
MUT,liver cancer,2617,20154,22768,3
