liver cancer;ANLN
liver cancer;WIZ
liver cancer;RABGAP1
liver cancer;DCN
liver cancer;QPCTL
liver cancer;PPP5C
liver cancer;CEP68
liver cancer;MAP4K3
liver cancer;TYROBP
liver cancer;TMEM159
liver cancer;BRCA1
liver cancer;ERCC1
liver cancer;SEMA3B
liver cancer;MBTPS2
liver cancer;PRICKLE3
liver cancer;LTF
liver cancer;EXTL3
liver cancer;NR1H4
liver cancer;ELOVL5
liver cancer;ALOX5
liver cancer;CALCOCO1
liver cancer;UBR7
liver cancer;MAP4K5
liver cancer;EHD3
liver cancer;PSMC4
liver cancer;MAN2B2
liver cancer;CLDN11
liver cancer;SLC25A39
liver cancer;MVP
liver cancer;NUB1
liver cancer;PGM3
liver cancer;RWDD2A
liver cancer;CLK1
liver cancer;POLR3B
liver cancer;ANGEL1
liver cancer;RNF14
liver cancer;DNASE1L1
liver cancer;DDX11
liver cancer;HEBP1
liver cancer;MAMLD1
liver cancer;CD6
liver cancer;TACC3
liver cancer;UFL1
liver cancer;POLA2
liver cancer;ZC3H3
liver cancer;CAPN1
liver cancer;MDH1
liver cancer;SLC30A9
liver cancer;MTMR11
liver cancer;COX15
liver cancer;CCDC88C
liver cancer;YAF2
liver cancer;ZMYND11
liver cancer;WAS
liver cancer;BID
liver cancer;NPC1L1
liver cancer;XYLT2
liver cancer;NUDCD3
liver cancer;CHDH
liver cancer;GLT8D1
liver cancer;ATP2C1
liver cancer;IGF1
liver cancer;SLC38A5
liver cancer;RALBP1
liver cancer;RUFY3
liver cancer;SLC11A1
liver cancer;WWTR1
liver cancer;AGPS
liver cancer;CXorf56
liver cancer;TTC27
liver cancer;VSIG2
liver cancer;PHLDB1
liver cancer;MARCO
liver cancer;SNAI2
liver cancer;CD74
liver cancer;HGF
liver cancer;ZRANB1
liver cancer;NCDN
liver cancer;ZFP64
liver cancer;MNAT1
liver cancer;SAMD4A
liver cancer;RUNX3
liver cancer;SERPINB1
liver cancer;CYP3A43
liver cancer;SLC7A9
liver cancer;SPAST
liver cancer;OSBPL5
liver cancer;AQR
liver cancer;CPS1
liver cancer;FHL1
liver cancer;SLC45A4
liver cancer;RNF10
liver cancer;ZNF839
liver cancer;ZDHHC6
liver cancer;GRAMD1B
liver cancer;RNH1
liver cancer;NDUFS1
liver cancer;RB1CC1
liver cancer;ERP44
liver cancer;ALAS1
liver cancer;BIRC3
liver cancer;AKAP11
liver cancer;GLRX2
liver cancer;SNAPC1
liver cancer;DERA
liver cancer;STRAP
liver cancer;ABCC2
liver cancer;DEF6
liver cancer;PLEKHO1
liver cancer;GCLM
liver cancer;UBR2
liver cancer;EHD2
liver cancer;DEPDC1
liver cancer;CCDC28A
liver cancer;RRAGD
liver cancer;HSF2
liver cancer;PHF20
liver cancer;HSD17B6
liver cancer;NR1H3
liver cancer;TYMP
liver cancer;NCAPH2
liver cancer;TOMM34
liver cancer;SEC63
liver cancer;KPNA6
liver cancer;VIM
liver cancer;FAS
liver cancer;RNASET2
liver cancer;CD44
liver cancer;AGPAT4
liver cancer;SLAMF7
liver cancer;BTN3A1
liver cancer;MIPEP
liver cancer;PRKCH
liver cancer;IFNGR1
liver cancer;B4GALT7
liver cancer;SH2D2A
liver cancer;VRK2
liver cancer;TNFRSF1B
liver cancer;VEZT
liver cancer;BRD9
liver cancer;SNX1
liver cancer;TBPL1
liver cancer;ARNTL2
liver cancer;BCLAF1
liver cancer;SLC39A9
liver cancer;TFB1M
liver cancer;RABEP1
liver cancer;HMGB3
liver cancer;NUP160
liver cancer;BAK1
liver cancer;GRN
liver cancer;FAM13B
liver cancer;ARHGAP31
liver cancer;CENPQ
liver cancer;SARS
liver cancer;RANBP3
liver cancer;ARID4A
liver cancer;PNPLA6
liver cancer;IFT88
liver cancer;ALG1
liver cancer;ZCCHC8
liver cancer;ABCF2
liver cancer;CHPF2
liver cancer;FUT8
liver cancer;UBA6
liver cancer;GAB2
liver cancer;ATP6V0A1
liver cancer;PIAS1
liver cancer;SLC4A7
liver cancer;MAP2K3
liver cancer;TMSB10
liver cancer;ASTE1
liver cancer;RNF19A
liver cancer;PEX3
liver cancer;GABARAPL2
liver cancer;SH3YL1
liver cancer;FAM136A
liver cancer;VCL
liver cancer;DAPK2
liver cancer;NSMAF
liver cancer;ADSS
liver cancer;TIMP2
liver cancer;RFC1
liver cancer;TBC1D23
liver cancer;CUL3
liver cancer;OTC
liver cancer;USP2
liver cancer;TUBG2
liver cancer;RPL26L1
liver cancer;FLT4
liver cancer;NSUN2
liver cancer;FBXO42
liver cancer;MFAP3
liver cancer;MRI1
liver cancer;METTL1
liver cancer;AGA
liver cancer;PI4K2B
liver cancer;BOD1L1
liver cancer;MAT2B
liver cancer;EDC4
liver cancer;TRIO
liver cancer;VCAN
liver cancer;CLEC16A
liver cancer;MSR1
liver cancer;CDH1
liver cancer;ZFYVE16
liver cancer;C6
liver cancer;RAI14
liver cancer;PNKP
liver cancer;SPDL1
liver cancer;STAU2
liver cancer;PQLC2
liver cancer;CTNS
liver cancer;RTN4R
liver cancer;PHF23
liver cancer;INPP4A
liver cancer;PSMA4
liver cancer;LSG1
liver cancer;PARP3
liver cancer;TNC
liver cancer;THAP3
liver cancer;TDP1
liver cancer;AIFM2
liver cancer;MED17
liver cancer;RETSAT
liver cancer;CAPG
liver cancer;AP2S1
liver cancer;DCUN1D1
liver cancer;JADE2
liver cancer;LCP2
liver cancer;TRIT1
liver cancer;GUCA2B
liver cancer;CUL7
liver cancer;CTNNA1
liver cancer;PHKA2
liver cancer;CNTLN
liver cancer;EPHA3
liver cancer;HSPA5
liver cancer;DSG2
liver cancer;GEMIN8
liver cancer;OFD1
liver cancer;WDR37
liver cancer;YTHDC2
liver cancer;CTPS2
liver cancer;ATP6V1H
liver cancer;POLR2B
liver cancer;FAM214A
liver cancer;ARAP2
liver cancer;TPR
liver cancer;CP
liver cancer;KIAA0556
liver cancer;DTNBP1
liver cancer;C12orf4
liver cancer;SCML1
liver cancer;WWC3
liver cancer;MAP4
liver cancer;GOPC
liver cancer;USP28
liver cancer;TSPAN17
liver cancer;NOP16
liver cancer;RRM2B
liver cancer;ZNF800
liver cancer;SNX29
liver cancer;MRPS10
liver cancer;RSF1
liver cancer;VPS13D
liver cancer;CELF2
liver cancer;FAM120A
liver cancer;R3HDM1
liver cancer;COL9A2
liver cancer;KITLG
liver cancer;H6PD
liver cancer;VAMP3
liver cancer;PER3
liver cancer;LTBP1
liver cancer;RCN1
liver cancer;ELN
liver cancer;RFC2
liver cancer;ARID1B
liver cancer;CLPTM1L
liver cancer;NEDD4L
liver cancer;FOXP3
liver cancer;PPP1R3F
liver cancer;HEXB
liver cancer;JKAMP
liver cancer;DKK3
liver cancer;ARHGEF5
liver cancer;NFE2L3
liver cancer;MCUR1
liver cancer;LIMA1
liver cancer;LETMD1
liver cancer;LAMC3
liver cancer;MAPK9
liver cancer;BCAR1
liver cancer;FAM160A2
liver cancer;HERPUD1
liver cancer;HOMER3
liver cancer;RAD51
liver cancer;PIK3CB
liver cancer;CYBA
liver cancer;THOC3
liver cancer;HEBP2
liver cancer;MPHOSPH9
liver cancer;PLEKHA5
liver cancer;PRSS8
liver cancer;SIKE1
liver cancer;RRP12
liver cancer;FNIP2
liver cancer;MSMO1
liver cancer;TTC17
liver cancer;FOXN3
liver cancer;AKR7A2
liver cancer;MRTO4
liver cancer;USE1
liver cancer;NRIP2
liver cancer;LAMA3
liver cancer;AP5M1
liver cancer;ANAPC4
liver cancer;KCNQ1
liver cancer;TRAPPC3
liver cancer;THRAP3
liver cancer;PHPT1
liver cancer;ENTPD2
liver cancer;ARID4B
liver cancer;OPN3
liver cancer;SDCCAG8
liver cancer;HHAT
liver cancer;KIF1B
liver cancer;FOXC1
liver cancer;TBC1D22A
liver cancer;SYNE2
liver cancer;ATP9A
liver cancer;CHRDL2
liver cancer;FAM168A
liver cancer;GALC
liver cancer;NOP58
liver cancer;SZRD1
liver cancer;CUL1
liver cancer;FAM114A2
liver cancer;CYFIP2
liver cancer;TAB2
liver cancer;GINM1
liver cancer;EIF2AK2
liver cancer;USP36
liver cancer;KMT2C
liver cancer;PUM2
liver cancer;MRPL43
liver cancer;ITIH4
liver cancer;ITIH1
liver cancer;ZFR
liver cancer;TRAF1
liver cancer;RC3H2
liver cancer;IL17RB
liver cancer;TRAF3IP2
liver cancer;GYG2
liver cancer;DCBLD2
liver cancer;SOAT1
liver cancer;PKP2
liver cancer;F7
liver cancer;GDI2
liver cancer;PRDM1
liver cancer;ATG5
liver cancer;TMCC3
liver cancer;PITHD1
liver cancer;MTA3
liver cancer;USP13
liver cancer;ATP11B
liver cancer;LAMC2
liver cancer;CDK14
liver cancer;SEC61A1
liver cancer;PPP1R12A
liver cancer;CAMK2B
liver cancer;CROCC
liver cancer;POLR3E
liver cancer;ATP2B4
liver cancer;ZC3H11A
liver cancer;RIOK2
liver cancer;YIPF1
liver cancer;NDC1
liver cancer;FLYWCH1
liver cancer;UNKL
liver cancer;TBXAS1
liver cancer;PARP12
liver cancer;ALDH18A1
liver cancer;TARBP1
liver cancer;GATB
liver cancer;MXD1
liver cancer;CDK17
liver cancer;DNAJC25
liver cancer;SLC2A3
liver cancer;CTDP1
liver cancer;YBX3
liver cancer;WNK1
liver cancer;CCAR1
liver cancer;OGFR
liver cancer;GNA15
liver cancer;CREB3L3
liver cancer;PIGV
liver cancer;PTPRU
liver cancer;SNRNP40
liver cancer;QSER1
liver cancer;MPC1
liver cancer;ACAA1
liver cancer;BCAT1
liver cancer;HDAC7
liver cancer;LZTS1
liver cancer;SPAG4
liver cancer;NCKAP1
liver cancer;MRPS35
liver cancer;SFSWAP
liver cancer;TNK2
liver cancer;MON2
liver cancer;GPBP1
liver cancer;DGAT2
liver cancer;CS
liver cancer;MRPS24
liver cancer;ELMO2
liver cancer;VMP1
liver cancer;APPBP2
liver cancer;POLD1
liver cancer;EIF4B
liver cancer;SLC6A16
liver cancer;SPHK2
liver cancer;RPL18
liver cancer;CA11
liver cancer;ISOC2
liver cancer;U2AF2
liver cancer;EPN1
liver cancer;MED29
liver cancer;ZNF275
liver cancer;MTMR1
liver cancer;GPC1
liver cancer;ADCK1
liver cancer;HAGH
liver cancer;RNF4
liver cancer;CASP8
liver cancer;LIMCH1
liver cancer;TM7SF3
liver cancer;WISP2
liver cancer;ST3GAL6
liver cancer;NGFR
liver cancer;TAF2
liver cancer;HIPK2
liver cancer;TNPO3
liver cancer;RFXANK
liver cancer;TMEM161A
liver cancer;LPAR2
liver cancer;CTSA
liver cancer;SUGP2
liver cancer;SLC12A2
liver cancer;SNX24
liver cancer;CNN2
liver cancer;ABCA7
liver cancer;SNCAIP
liver cancer;DDX20
liver cancer;BTBD1
liver cancer;SBNO2
liver cancer;PMS1
liver cancer;HMG20B
liver cancer;CALCRL
liver cancer;TAF11
liver cancer;ANKS1A
liver cancer;AP3D1
liver cancer;ZNF76
liver cancer;SLC9A3R2
liver cancer;NTHL1
liver cancer;UHRF1BP1
liver cancer;GNAI3
liver cancer;IPO5
liver cancer;OAT
liver cancer;WDR3
liver cancer;PKN2
liver cancer;WDR18
liver cancer;TRAM2
liver cancer;NTN1
liver cancer;MCM10
liver cancer;DGKA
liver cancer;ERBB3
liver cancer;KARS
liver cancer;ADAT1
liver cancer;PDIA5
liver cancer;TBC1D22B
liver cancer;NDUFB4
liver cancer;SPEN
liver cancer;MYLK
liver cancer;ZC3H15
liver cancer;MAP2K4
liver cancer;TMEM206
liver cancer;SLK
liver cancer;CYB5R4
liver cancer;GSTO2
liver cancer;SEC61A2
liver cancer;TLE2
liver cancer;ASB1
liver cancer;FAM107B
liver cancer;ME1
liver cancer;TBC1D1
liver cancer;CDK13
liver cancer;MTHFD2
liver cancer;SLC9A7
liver cancer;FOXJ2
liver cancer;YBX1
liver cancer;PDE4A
liver cancer;PPP2R5A
liver cancer;ELAVL1
liver cancer;TIE1
liver cancer;DIP2B
liver cancer;SMARCD1
liver cancer;KDM4A
liver cancer;NFYC
liver cancer;ZMYND12
liver cancer;NGEF
liver cancer;ASPM
liver cancer;CD84
liver cancer;ELOVL1
liver cancer;SPI1
liver cancer;ZNRD1
liver cancer;ZBTB11
liver cancer;GOLGA5
liver cancer;FGFR2
liver cancer;LRRC40
liver cancer;ISOC1
liver cancer;TRMT11
liver cancer;THUMPD1
liver cancer;MSANTD3
liver cancer;ATG2B
liver cancer;ARFGEF1
liver cancer;ACSM2B
liver cancer;ZFAT
liver cancer;MTFR1
liver cancer;FECH
liver cancer;PFKP
liver cancer;IDI1
liver cancer;SP100
liver cancer;KLF6
liver cancer;NEO1
liver cancer;TRAM1
liver cancer;TNFRSF1A
liver cancer;EVI5
liver cancer;STOML1
liver cancer;PKM
liver cancer;DHX29
liver cancer;DNTTIP2
liver cancer;METTL22
liver cancer;TP53BP1
liver cancer;TRO
liver cancer;RRP15
liver cancer;RHOA
liver cancer;DHX8
liver cancer;PRKCZ
liver cancer;IARS2
liver cancer;IDH3G
liver cancer;ROGDI
liver cancer;ROCK1
liver cancer;CBFB
liver cancer;PDK3
liver cancer;HYAL2
liver cancer;HDAC4
liver cancer;RASSF1
liver cancer;FGFR3
liver cancer;IFI35
liver cancer;HEATR6
liver cancer;COASY
liver cancer;PLEKHH3
liver cancer;MEF2A
liver cancer;OTUD5
liver cancer;TFE3
liver cancer;TBC1D25
liver cancer;ACSL4
liver cancer;INPP5A
liver cancer;GPKOW
liver cancer;GRIPAP1
liver cancer;FTSJ1
liver cancer;PRR11
liver cancer;ATP11A
liver cancer;POLR1A
liver cancer;LAPTM4A
liver cancer;TTC7A
liver cancer;IP6K2
liver cancer;SRBD1
liver cancer;KIF2A
liver cancer;RASGRP2
liver cancer;PSME4
liver cancer;IFT80
liver cancer;SIRT2
liver cancer;ERLEC1
liver cancer;PPP2R5B
liver cancer;MAST4
liver cancer;NUP133
liver cancer;NUCKS1
liver cancer;VPS35
liver cancer;DNAJA2
liver cancer;BCL3
liver cancer;KCNAB2
liver cancer;ABCC9
liver cancer;CLEC2D
liver cancer;FUNDC1
liver cancer;MAOB
liver cancer;RORA
liver cancer;DRD4
liver cancer;TGFBR3
liver cancer;ATP1B3
liver cancer;NEDD4
liver cancer;PIGB
liver cancer;MAPK6
liver cancer;GNB5
liver cancer;RAB27A
liver cancer;LRP6
liver cancer;PHRF1
liver cancer;NUCB2
liver cancer;PFN2
liver cancer;PTPN3
liver cancer;SLC44A1
liver cancer;TMEM260
liver cancer;SMG6
liver cancer;EXOC5
liver cancer;CLTCL1
liver cancer;FSTL3
liver cancer;DGCR2
liver cancer;RNF126
liver cancer;MNT
liver cancer;ZXDC
liver cancer;JMJD6
liver cancer;POLB
liver cancer;WIPI1
liver cancer;GBA2
liver cancer;NDST1
liver cancer;ASNS
liver cancer;AP3M2
liver cancer;ST6GALNAC2
liver cancer;PABPC1
liver cancer;TESK2
liver cancer;CFAP20
liver cancer;CSNK2A2
liver cancer;PTPN21
liver cancer;EIF2B3
liver cancer;TCOF1
liver cancer;CDC42
liver cancer;OSBPL3
liver cancer;RAD18
liver cancer;ATP2B1
liver cancer;NCK2
liver cancer;MAP4K4
liver cancer;MGAT4A
liver cancer;RPL31
liver cancer;WDR1
liver cancer;SNX13
liver cancer;ARHGAP10
liver cancer;RPS6KA2
liver cancer;ING3
liver cancer;VASH1
liver cancer;LMCD1
liver cancer;SEL1L
liver cancer;TRIP13
liver cancer;ATP6AP1
liver cancer;TCF3
liver cancer;TRIB2
liver cancer;DAZAP1
liver cancer;MBD3
liver cancer;HLTF
liver cancer;FAM50A
liver cancer;FAM3A
liver cancer;CPSF1
liver cancer;CYBRD1
liver cancer;PDCD2
liver cancer;RDH11
liver cancer;PRKACA
liver cancer;SPP2
liver cancer;ACTN1
liver cancer;ZFYVE26
liver cancer;EPN2
liver cancer;PTPN18
liver cancer;LIMS2
liver cancer;LNX1
liver cancer;ALDH3A2
liver cancer;TFRC
liver cancer;SREBF1
liver cancer;AFF4
liver cancer;UBE2D1
liver cancer;MPP5
liver cancer;RHOBTB1
liver cancer;SMC1A
liver cancer;HSD17B10
liver cancer;MARK2
liver cancer;HMMR
liver cancer;CHFR
liver cancer;P4HA2
liver cancer;FCGR2B
liver cancer;NFATC3
liver cancer;TRNT1
liver cancer;ACADVL
liver cancer;STK10
liver cancer;FBXW11
liver cancer;ACAP1
liver cancer;CRMP1
liver cancer;EVC
liver cancer;DERL2
liver cancer;NDE1
liver cancer;MRVI1
liver cancer;TMEM38A
liver cancer;AP1M1
liver cancer;PVR
liver cancer;XRCC1
liver cancer;SCARB1
liver cancer;MCM2
liver cancer;PANX2
liver cancer;LLGL2
liver cancer;PDE8A
liver cancer;CLCN4
liver cancer;NLE1
liver cancer;SDHA
liver cancer;SMARCE1
liver cancer;GSDMB
liver cancer;KDM5A
liver cancer;FERMT2
liver cancer;ABCB11
liver cancer;CD5L
liver cancer;PTGS2
liver cancer;IGF2BP2
liver cancer;MAP3K13
liver cancer;ST6GAL1
liver cancer;FRY
liver cancer;PICALM
liver cancer;NSF
liver cancer;CLASP1
liver cancer;MRPS34
liver cancer;NOTCH3
liver cancer;CLNS1A
liver cancer;TEAD2
liver cancer;EED
liver cancer;CDHR2
liver cancer;TSG101
liver cancer;ATP2A3
liver cancer;MGLL
liver cancer;NTN4
liver cancer;BCS1L
liver cancer;NUAK1
liver cancer;DPP8
liver cancer;SLC24A1
liver cancer;ZNF532
liver cancer;SCARF1
liver cancer;LMAN1
liver cancer;ZZEF1
liver cancer;ENO1
liver cancer;MYDGF
liver cancer;ANO8
liver cancer;TUBE1
liver cancer;ARHGEF10L
liver cancer;ACTR6
liver cancer;TIPIN
liver cancer;SRI
liver cancer;EIF4G3
liver cancer;NUP37
liver cancer;GTSE1
liver cancer;TTC38
liver cancer;ACAT1
liver cancer;GRAMD4
liver cancer;CELSR1
liver cancer;ZNF638
liver cancer;SLC25A40
liver cancer;TIMM21
liver cancer;RASAL2
liver cancer;VPS9D1
liver cancer;ZNF37A
liver cancer;MARK3
liver cancer;SLC25A3
liver cancer;FNDC3B
liver cancer;FOSL2
liver cancer;FRYL
liver cancer;TMEM131
liver cancer;FSCN1
liver cancer;ACTB
liver cancer;MOCOS
liver cancer;PLD1
liver cancer;WDR62
liver cancer;DLG1
liver cancer;RAB7A
liver cancer;BCAP29
liver cancer;SART3
liver cancer;ARHGAP15
liver cancer;EXOSC7
liver cancer;KIFAP3
liver cancer;MKRN2
liver cancer;MCM6
liver cancer;REXO2
liver cancer;RBM7
liver cancer;RBMS2
liver cancer;BAZ2A
liver cancer;PTPN23
liver cancer;MLH1
liver cancer;UNG
liver cancer;FMO4
liver cancer;KLHL20
liver cancer;SLC46A1
liver cancer;PLXNA2
liver cancer;SPAG5
liver cancer;ANKRD13A
liver cancer;TPD52
liver cancer;ACACB
liver cancer;TRAF4
liver cancer;PAG1
liver cancer;GPATCH1
liver cancer;NT5C2
liver cancer;MCAM
liver cancer;GPC4
liver cancer;MBNL3
liver cancer;CAMSAP3
liver cancer;RAP1GAP
liver cancer;XAB2
liver cancer;ARHGEF1
liver cancer;STXBP2
liver cancer;MAP2K7
liver cancer;DGKD
liver cancer;RARB
liver cancer;TOP2B
liver cancer;TM9SF3
liver cancer;NFKB2
liver cancer;UBE2T
liver cancer;PPP1R12B
liver cancer;DNAJC10
liver cancer;GTF3C1
liver cancer;IL4R
liver cancer;USP33
liver cancer;CAPN6
liver cancer;SNRPA
liver cancer;EXOSC5
liver cancer;DYNC1I2
liver cancer;APBB1IP
liver cancer;LRCH4
liver cancer;FAM76B
liver cancer;SIRT6
liver cancer;POLD3
liver cancer;CAPZB
liver cancer;GPR137B
liver cancer;JADE1
liver cancer;SLC25A43
liver cancer;UBE2A
liver cancer;FGFR1
liver cancer;FBLN1
liver cancer;CST7
liver cancer;MAP2
liver cancer;PIAS2
liver cancer;ARAF
liver cancer;MCCC1
liver cancer;LAMP3
liver cancer;ACER3
liver cancer;UBE2K
liver cancer;PIK3C3
liver cancer;N4BP2
liver cancer;TULP3
liver cancer;SYNJ2
liver cancer;PPP2R5C
liver cancer;PMS2P1
liver cancer;GNB1
liver cancer;EDN1
liver cancer;MLLT10
liver cancer;ZCWPW1
liver cancer;ITM2A
liver cancer;VDAC3
liver cancer;PCM1
liver cancer;TNRC6C
liver cancer;CBFA2T2
liver cancer;ITCH
liver cancer;TP53INP2
liver cancer;SDF4
liver cancer;MYH7B
liver cancer;TOLLIP
liver cancer;UBE2D4
liver cancer;THOC1
liver cancer;FKBP7
liver cancer;SLC1A3
liver cancer;XRCC5
liver cancer;LXN
liver cancer;SP140
liver cancer;MKNK1
liver cancer;TNS1
liver cancer;REXO1
liver cancer;SAR1A
liver cancer;CEACAM1
liver cancer;SENP1
liver cancer;CIC
liver cancer;LIPE
liver cancer;FDFT1
liver cancer;PAFAH1B3
liver cancer;AFM
liver cancer;KIF22
liver cancer;SCGN
liver cancer;PGM1
liver cancer;DDX1
liver cancer;DNM2
liver cancer;EPB41L2
liver cancer;STX7
liver cancer;RABL2B
liver cancer;KEAP1
liver cancer;PTPRH
liver cancer;SLC35C2
liver cancer;RIF1
liver cancer;RAB21
liver cancer;SLC4A4
liver cancer;SMARCA2
liver cancer;SESN1
liver cancer;MID2
liver cancer;COL5A3
liver cancer;SRCAP
liver cancer;CPB2
liver cancer;KCNN2
liver cancer;CNOT4
liver cancer;PSEN1
liver cancer;CPOX
liver cancer;CLDND1
liver cancer;HSP90AA1
liver cancer;RBL1
liver cancer;DLGAP4
liver cancer;CFHR2
liver cancer;NDC80
liver cancer;AP4E1
liver cancer;RSBN1
liver cancer;MAGI3
liver cancer;CXCL2
liver cancer;AFP
liver cancer;TCF7
liver cancer;OSTM1
liver cancer;PCNP
liver cancer;EXD2
liver cancer;ARG2
liver cancer;MEF2C
liver cancer;PTPRC
liver cancer;UBA5
liver cancer;STK17B
liver cancer;CDC14B
liver cancer;ZNF510
liver cancer;ZNF506
liver cancer;JMJD4
liver cancer;DUSP12
liver cancer;AACS
liver cancer;CADPS2
liver cancer;HSPB11
liver cancer;PHLPP1
liver cancer;ATP8B1
liver cancer;SMARCD3
liver cancer;WDR70
liver cancer;STRADB
liver cancer;BZW1
liver cancer;C1QTNF3
liver cancer;ME2
liver cancer;C5orf22
liver cancer;CCNT2
liver cancer;FAM135A
liver cancer;EPB41L3
liver cancer;COBLL1
liver cancer;DLG3
liver cancer;TRAF5
liver cancer;MRPL22
liver cancer;GEMIN5
liver cancer;NFE2L1
liver cancer;SEMA5B
liver cancer;GSK3B
liver cancer;ITGB5
liver cancer;ERC1
liver cancer;XPO1
liver cancer;RNF13
